"cell_id","longitude","latitude"
"31846",-15,1
"31847",-14,1
"31848",-13,1
"31849",-12,1
"31850",-11,1
"31851",-10,1
"31852",-9,1
"31853",-8,1
"31854",-7,1
"31855",-6,1
"31856",-5,1
"31857",-4,1
"31858",-3,1
"31859",-2,1
"31860",-1,1
"31861",0,1
"31862",1,1
"31863",2,1
"31864",3,1
"31865",4,1
"31866",5,1
"31867",6,1
"31868",7,1
"31869",8,1
"31870",9,1
"31871",10,1
"31872",11,1
"31873",12,1
"31874",13,1
"31875",14,1
"31876",15,1
"31877",16,1
"31878",17,1
"31879",18,1
"31880",19,1
"31881",20,1
"31882",21,1
"31883",22,1
"31884",23,1
"31885",24,1
"31886",25,1
"31887",26,1
"31888",27,1
"31889",28,1
"31890",29,1
"31891",30,1
"31892",31,1
"31893",32,1
"31894",33,1
"31895",34,1
"31896",35,1
"31897",36,1
"31898",37,1
"31899",38,1
"31900",39,1
"31901",40,1
"31902",41,1
"31903",42,1
"31904",43,1
"31905",44,1
"31906",45,1
"31907",46,1
"31908",47,1
"31909",48,1
"31910",49,1
"31911",50,1
"31912",51,1
"31913",52,1
"31914",53,1
"31915",54,1
"31916",55,1
"31917",56,1
"31918",57,1
"31919",58,1
"31920",59,1
"31921",60,1
"31922",61,1
"31923",62,1
"31924",63,1
"31925",64,1
"31926",65,1
"31927",66,1
"31928",67,1
"31929",68,1
"31930",69,1
"31931",70,1
"31932",71,1
"31933",72,1
"31934",73,1
"31935",74,1
"31936",75,1
"31937",76,1
"31938",77,1
"31939",78,1
"31940",79,1
"31941",80,1
"31942",81,1
"31943",82,1
"31944",83,1
"31945",84,1
"31946",85,1
"31947",86,1
"31948",87,1
"31949",88,1
"31950",89,1
"31951",90,1
"31952",91,1
"31953",92,1
"31954",93,1
"31955",94,1
"31956",95,1
"31957",96,1
"31958",97,1
"31959",98,1
"31960",99,1
"31961",100,1
"31962",101,1
"31963",102,1
"31964",103,1
"31965",104,1
"31966",105,1
"31967",106,1
"31968",107,1
"31969",108,1
"31970",109,1
"31971",110,1
"31972",111,1
"31973",112,1
"31974",113,1
"31975",114,1
"31976",115,1
"31977",116,1
"31978",117,1
"31979",118,1
"31980",119,1
"31981",120,1
"31982",121,1
"31983",122,1
"31984",123,1
"31985",124,1
"31986",125,1
"31987",126,1
"31988",127,1
"31989",128,1
"31990",129,1
"31991",130,1
"31992",131,1
"31993",132,1
"31994",133,1
"31995",134,1
"31996",135,1
"31997",136,1
"31998",137,1
"31999",138,1
"32000",139,1
"32001",140,1
"32002",141,1
"32003",142,1
"32004",143,1
"32005",144,1
"32006",145,1
"32007",146,1
"32008",147,1
"32009",148,1
"32010",149,1
"32011",150,1
"32012",151,1
"32013",152,1
"32014",153,1
"32015",154,1
"32016",155,1
"32017",156,1
"32018",157,1
"32019",158,1
"32020",159,1
"32021",160,1
"32022",161,1
"32023",162,1
"32024",163,1
"32025",164,1
"32026",165,1
"32027",166,1
"32028",167,1
"32029",168,1
"32030",169,1
"32031",170,1
"32032",171,1
"32033",172,1
"32034",173,1
"32035",174,1
"32036",175,1
"32037",176,1
"32038",177,1
"32039",178,1
"32040",179,1
"32041",-180,0
"32042",-179,0
"32043",-178,0
"32044",-177,0
"32045",-176,0
"32046",-175,0
"32047",-174,0
"32048",-173,0
"32049",-172,0
"32050",-171,0
"32051",-170,0
"32052",-169,0
"32053",-168,0
"32054",-167,0
"32055",-166,0
"32056",-165,0
"32057",-164,0
"32058",-163,0
"32059",-162,0
"32060",-161,0
"32061",-160,0
"32062",-159,0
"32063",-158,0
"32064",-157,0
"32065",-156,0
"32066",-155,0
"32067",-154,0
"32068",-153,0
"32069",-152,0
"32070",-151,0
"32071",-150,0
"32072",-149,0
"32073",-148,0
"32074",-147,0
"32075",-146,0
"32076",-145,0
"32077",-144,0
"32078",-143,0
"32079",-142,0
"32080",-141,0
"32081",-140,0
"32082",-139,0
"32083",-138,0
"32084",-137,0
"32085",-136,0
"32086",-135,0
"32087",-134,0
"32088",-133,0
"32089",-132,0
"32090",-131,0
"32091",-130,0
"32092",-129,0
"32093",-128,0
"32094",-127,0
"32095",-126,0
"32096",-125,0
"32097",-124,0
"32098",-123,0
"32099",-122,0
"32100",-121,0
"32101",-120,0
"32102",-119,0
"32103",-118,0
"32104",-117,0
"32105",-116,0
"32106",-115,0
"32107",-114,0
"32108",-113,0
"32109",-112,0
"32110",-111,0
"32111",-110,0
"32112",-109,0
"32113",-108,0
"32114",-107,0
"32115",-106,0
"32116",-105,0
"32117",-104,0
"32118",-103,0
"32119",-102,0
"32120",-101,0
"32121",-100,0
"32122",-99,0
"32123",-98,0
"32124",-97,0
"32125",-96,0
"32126",-95,0
"32127",-94,0
"32128",-93,0
"32129",-92,0
"32130",-91,0
"32131",-90,0
"32132",-89,0
"32133",-88,0
"32134",-87,0
"32135",-86,0
"32136",-85,0
"32137",-84,0
"32138",-83,0
"32139",-82,0
"32140",-81,0
"32141",-80,0
"32142",-79,0
"32143",-78,0
"32144",-77,0
"32145",-76,0
"32146",-75,0
"32147",-74,0
"32148",-73,0
"32149",-72,0
"32150",-71,0
"32151",-70,0
"32152",-69,0
"32153",-68,0
"32154",-67,0
"32155",-66,0
"32156",-65,0
"32157",-64,0
"32158",-63,0
"32159",-62,0
"32160",-61,0
"32161",-60,0
"32162",-59,0
"32163",-58,0
"32164",-57,0
"32165",-56,0
"32166",-55,0
"32167",-54,0
"32168",-53,0
"32169",-52,0
"32170",-51,0
"32171",-50,0
"32172",-49,0
"32173",-48,0
"32174",-47,0
"32175",-46,0
"32176",-45,0
"32177",-44,0
"32178",-43,0
"32179",-42,0
"32180",-41,0
"32181",-40,0
"32182",-39,0
"32183",-38,0
"32184",-37,0
"32185",-36,0
"32186",-35,0
"32187",-34,0
"32188",-33,0
"32189",-32,0
"32190",-31,0
"32191",-30,0
"32192",-29,0
"32193",-28,0
"32194",-27,0
"32195",-26,0
"32196",-25,0
"32197",-24,0
"32198",-23,0
"32199",-22,0
"32200",-21,0
"32201",-20,0
"32202",-19,0
"32203",-18,0
"32204",-17,0
"32205",-16,0
"32206",-15,0
"32207",-14,0
"32208",-13,0
"32209",-12,0
"32210",-11,0
"32211",-10,0
"32212",-9,0
"32213",-8,0
"32214",-7,0
"32215",-6,0
"32216",-5,0
"32217",-4,0
"32218",-3,0
"32219",-2,0
"32220",-1,0
"32221",0,0
"32222",1,0
"32223",2,0
"32224",3,0
"32225",4,0
"32226",5,0
"32227",6,0
"32228",7,0
"32229",8,0
"32230",9,0
"32231",10,0
"32232",11,0
"32233",12,0
"32234",13,0
"32235",14,0
"32236",15,0
"32237",16,0
"32238",17,0
"32239",18,0
"32240",19,0
"32241",20,0
"32242",21,0
"32243",22,0
"32244",23,0
"32245",24,0
"32246",25,0
"32247",26,0
"32248",27,0
"32249",28,0
"32250",29,0
"32251",30,0
"32252",31,0
"32253",32,0
"32254",33,0
"32255",34,0
"32256",35,0
"32257",36,0
"32258",37,0
"32259",38,0
"32260",39,0
"32261",40,0
"32262",41,0
"32263",42,0
"32264",43,0
"32265",44,0
"32266",45,0
"32267",46,0
"32268",47,0
"32269",48,0
"32270",49,0
"32271",50,0
"32272",51,0
"32273",52,0
"32274",53,0
"32275",54,0
"32276",55,0
"32277",56,0
"32278",57,0
"32279",58,0
"32280",59,0
"32281",60,0
"32282",61,0
"32283",62,0
"32284",63,0
"32285",64,0
"32286",65,0
"32287",66,0
"32288",67,0
"32289",68,0
"32290",69,0
"32291",70,0
"32292",71,0
"32293",72,0
"32294",73,0
"32295",74,0
"32296",75,0
"32297",76,0
"32298",77,0
"32299",78,0
"32300",79,0
"32301",80,0
"32302",81,0
"32303",82,0
"32304",83,0
"32305",84,0
"32306",85,0
"32307",86,0
"32308",87,0
"32309",88,0
"32310",89,0
"32311",90,0
"32312",91,0
"32313",92,0
"32314",93,0
"32315",94,0
"32316",95,0
"32317",96,0
"32318",97,0
"32319",98,0
"32320",99,0
"32321",100,0
"32322",101,0
"32323",102,0
"32324",103,0
"32325",104,0
"32326",105,0
"32327",106,0
"32328",107,0
"32329",108,0
"32330",109,0
"32331",110,0
"32332",111,0
"32333",112,0
"32334",113,0
"32335",114,0
"32336",115,0
"32337",116,0
"32338",117,0
"32339",118,0
"32340",119,0
"32341",120,0
"32342",121,0
"32343",122,0
"32344",123,0
"32345",124,0
"32346",125,0
"32347",126,0
"32348",127,0
"32349",128,0
"32350",129,0
"32351",130,0
"32352",131,0
"32353",132,0
"32354",133,0
"32355",134,0
"32356",135,0
"32357",136,0
"32358",137,0
"32359",138,0
"32360",139,0
"32361",140,0
"32362",141,0
"32363",142,0
"32364",143,0
"32365",144,0
"32366",145,0
"32367",146,0
"32368",147,0
"32369",148,0
"32370",149,0
"32371",150,0
"32372",151,0
"32373",152,0
"32374",153,0
"32375",154,0
"32376",155,0
"32377",156,0
"32378",157,0
"32379",158,0
"32380",159,0
"32381",160,0
"32382",161,0
"32383",162,0
"32384",163,0
"32385",164,0
"32386",165,0
"32387",166,0
"32388",167,0
"32389",168,0
"32390",169,0
"32391",170,0
"32392",171,0
"32393",172,0
"32394",173,0
"32395",174,0
"32396",175,0
"32397",176,0
"32398",177,0
"32399",178,0
"32400",179,0
"32401",-180,-1
"32402",-179,-1
"32403",-178,-1
"32404",-177,-1
"32405",-176,-1
"32406",-175,-1
"32407",-174,-1
"32408",-173,-1
"32409",-172,-1
"32410",-171,-1
"32411",-170,-1
"32412",-169,-1
"32413",-168,-1
"32414",-167,-1
"32415",-166,-1
"32416",-165,-1
"32417",-164,-1
"32418",-163,-1
"32419",-162,-1
"32420",-161,-1
"32421",-160,-1
"32422",-159,-1
"32423",-158,-1
"32424",-157,-1
"32425",-156,-1
"32426",-155,-1
"32427",-154,-1
"32428",-153,-1
"32429",-152,-1
"32430",-151,-1
"32431",-150,-1
"32432",-149,-1
"32433",-148,-1
"32434",-147,-1
"32435",-146,-1
"32436",-145,-1
"32437",-144,-1
"32438",-143,-1
"32439",-142,-1
"32440",-141,-1
"32441",-140,-1
"32442",-139,-1
"32443",-138,-1
"32444",-137,-1
"32445",-136,-1
"32446",-135,-1
"32447",-134,-1
"32448",-133,-1
"32449",-132,-1
"32450",-131,-1
"32451",-130,-1
"32452",-129,-1
"32453",-128,-1
"32454",-127,-1
"32455",-126,-1
"32456",-125,-1
"32457",-124,-1
"32458",-123,-1
"32459",-122,-1
"32460",-121,-1
"32461",-120,-1
"32462",-119,-1
"32463",-118,-1
"32464",-117,-1
"32465",-116,-1
"32466",-115,-1
"32467",-114,-1
"32468",-113,-1
"32469",-112,-1
"32470",-111,-1
"32471",-110,-1
"32472",-109,-1
"32473",-108,-1
"32474",-107,-1
"32475",-106,-1
"32476",-105,-1
"32477",-104,-1
"32478",-103,-1
"32479",-102,-1
"32480",-101,-1
"32481",-100,-1
"32482",-99,-1
"32483",-98,-1
"32484",-97,-1
"32485",-96,-1
"32486",-95,-1
"32487",-94,-1
"32488",-93,-1
"32489",-92,-1
"32490",-91,-1
"32491",-90,-1
"32492",-89,-1
"32493",-88,-1
"32494",-87,-1
"32495",-86,-1
"32496",-85,-1
"32497",-84,-1
"32498",-83,-1
"32499",-82,-1
"32500",-81,-1
"32501",-80,-1
"32502",-79,-1
"32503",-78,-1
"32504",-77,-1
"32505",-76,-1
"32506",-75,-1
"32507",-74,-1
"32508",-73,-1
"32509",-72,-1
"32510",-71,-1
"32511",-70,-1
"32512",-69,-1
"32513",-68,-1
"32514",-67,-1
"32515",-66,-1
"32516",-65,-1
"32517",-64,-1
"32518",-63,-1
"32519",-62,-1
"32520",-61,-1
"32521",-60,-1
"32522",-59,-1
"32523",-58,-1
"32524",-57,-1
"32525",-56,-1
"32526",-55,-1
"32527",-54,-1
"32528",-53,-1
"32529",-52,-1
"32530",-51,-1
"32531",-50,-1
"32532",-49,-1
"32533",-48,-1
"32534",-47,-1
"32535",-46,-1
"32536",-45,-1
"32537",-44,-1
"32538",-43,-1
"32539",-42,-1
"32540",-41,-1
"32541",-40,-1
"32542",-39,-1
"32543",-38,-1
"32544",-37,-1
"32545",-36,-1
"32546",-35,-1
"32547",-34,-1
"32548",-33,-1
"32549",-32,-1
"32550",-31,-1
"32551",-30,-1
"32552",-29,-1
"32553",-28,-1
"32554",-27,-1
"32555",-26,-1
"32556",-25,-1
"32557",-24,-1
"32558",-23,-1
"32559",-22,-1
"32560",-21,-1
"32561",-20,-1
"32562",-19,-1
"32563",-18,-1
"32564",-17,-1
"32565",-16,-1
"32566",-15,-1
"32567",-14,-1
"32568",-13,-1
"32569",-12,-1
"32570",-11,-1
"32571",-10,-1
"32572",-9,-1
"32573",-8,-1
"32574",-7,-1
"32575",-6,-1
"32576",-5,-1
"32577",-4,-1
"32578",-3,-1
"32579",-2,-1
"32580",-1,-1
"32581",0,-1
"32582",1,-1
"32583",2,-1
"32584",3,-1
"32585",4,-1
"32586",5,-1
"32587",6,-1
"32588",7,-1
"32589",8,-1
"32590",9,-1
"32591",10,-1
"32592",11,-1
"32593",12,-1
"32594",13,-1
"32595",14,-1
"32596",15,-1
"32597",16,-1
"32598",17,-1
"32599",18,-1
"32600",19,-1
"32601",20,-1
"32602",21,-1
"32603",22,-1
"32604",23,-1
"32605",24,-1
"32606",25,-1
"32607",26,-1
"32608",27,-1
"32609",28,-1
"32610",29,-1
"32611",30,-1
"32612",31,-1
"32613",32,-1
"32614",33,-1
"32615",34,-1
"32616",35,-1
"32617",36,-1
"32618",37,-1
"32619",38,-1
"32620",39,-1
"32621",40,-1
"32622",41,-1
"32623",42,-1
"32624",43,-1
"32625",44,-1
"32626",45,-1
"32627",46,-1
"32628",47,-1
"32629",48,-1
"32630",49,-1
"32631",50,-1
"32632",51,-1
"32633",52,-1
"32634",53,-1
"32635",54,-1
"32636",55,-1
"32637",56,-1
"32638",57,-1
"32639",58,-1
"32640",59,-1
"32641",60,-1
"32642",61,-1
"32643",62,-1
"32644",63,-1
"32645",64,-1
"32646",65,-1
"32647",66,-1
"32648",67,-1
"32649",68,-1
"32650",69,-1
"32651",70,-1
"32652",71,-1
"32653",72,-1
"32654",73,-1
"32655",74,-1
"32656",75,-1
"32657",76,-1
"32658",77,-1
"32659",78,-1
"32660",79,-1
"32661",80,-1
"32662",81,-1
"32663",82,-1
"32664",83,-1
"32665",84,-1
"32666",85,-1
"32667",86,-1
"32668",87,-1
"32669",88,-1
"32670",89,-1
"32671",90,-1
"32672",91,-1
"32673",92,-1
"32674",93,-1
"32675",94,-1
"32676",95,-1
"32677",96,-1
"32678",97,-1
"32679",98,-1
"32680",99,-1
"32681",100,-1
"32682",101,-1
"32683",102,-1
"32684",103,-1
"32685",104,-1
"32686",105,-1
"32687",106,-1
"32688",107,-1
"32689",108,-1
"32690",109,-1
"32691",110,-1
"32692",111,-1
"32693",112,-1
"32694",113,-1
"32695",114,-1
"32696",115,-1
"32697",116,-1
"32698",117,-1
"32699",118,-1
"32700",119,-1
"32701",120,-1
"32702",121,-1
"32703",122,-1
"32704",123,-1
"32705",124,-1
"32706",125,-1
"32707",126,-1
"32708",127,-1
"32709",128,-1
"32710",129,-1
"32711",130,-1
"32712",131,-1
"32713",132,-1
"32714",133,-1
"32715",134,-1
"32716",135,-1
"32717",136,-1
"32718",137,-1
"32719",138,-1
"32720",139,-1
"32721",140,-1
"32722",141,-1
"32723",142,-1
"32724",143,-1
"32725",144,-1
"32726",145,-1
"32727",146,-1
"32728",147,-1
"32729",148,-1
"32730",149,-1
"32731",150,-1
"32732",151,-1
"32733",152,-1
"32734",153,-1
"32735",154,-1
"32736",155,-1
"32737",156,-1
"32738",157,-1
"32739",158,-1
"32740",159,-1
"32741",160,-1
"32742",161,-1
"32743",162,-1
"32744",163,-1
"32745",164,-1
"32746",165,-1
"32747",166,-1
"32748",167,-1
"32749",168,-1
"32750",169,-1
"32751",170,-1
"32752",171,-1
"32753",172,-1
"32754",173,-1
"32755",174,-1
"32756",175,-1
"32757",176,-1
"32758",177,-1
"32759",178,-1
"32760",179,-1
"32761",-180,-2
"32762",-179,-2
"32763",-178,-2
"32764",-177,-2
"32765",-176,-2
"32766",-175,-2
"32767",-174,-2
"32768",-173,-2
"32769",-172,-2
"32770",-171,-2
"32771",-170,-2
"32772",-169,-2
"32773",-168,-2
"32774",-167,-2
"32775",-166,-2
"32776",-165,-2
"32777",-164,-2
"32778",-163,-2
"32779",-162,-2
"32780",-161,-2
"32781",-160,-2
"32782",-159,-2
"32783",-158,-2
"32784",-157,-2
"32785",-156,-2
"32786",-155,-2
"32787",-154,-2
"32788",-153,-2
"32789",-152,-2
"32790",-151,-2
"32791",-150,-2
"32792",-149,-2
"32793",-148,-2
"32794",-147,-2
"32795",-146,-2
"32796",-145,-2
"32797",-144,-2
"32798",-143,-2
"32799",-142,-2
"32800",-141,-2
"32801",-140,-2
"32802",-139,-2
"32803",-138,-2
"32804",-137,-2
"32805",-136,-2
"32806",-135,-2
"32807",-134,-2
"32808",-133,-2
"32809",-132,-2
"32810",-131,-2
"32811",-130,-2
"32812",-129,-2
"32813",-128,-2
"32814",-127,-2
"32815",-126,-2
"32816",-125,-2
"32817",-124,-2
"32818",-123,-2
"32819",-122,-2
"32820",-121,-2
"32821",-120,-2
"32822",-119,-2
"32823",-118,-2
"32824",-117,-2
"32825",-116,-2
"32826",-115,-2
"32827",-114,-2
"32828",-113,-2
"32829",-112,-2
"32830",-111,-2
"32831",-110,-2
"32832",-109,-2
"32833",-108,-2
"32834",-107,-2
"32835",-106,-2
"32836",-105,-2
"32837",-104,-2
"32838",-103,-2
"32839",-102,-2
"32840",-101,-2
"32841",-100,-2
"32842",-99,-2
"32843",-98,-2
"32844",-97,-2
"32845",-96,-2
"32846",-95,-2
"32847",-94,-2
"32848",-93,-2
"32849",-92,-2
"32850",-91,-2
"32851",-90,-2
"32852",-89,-2
"32853",-88,-2
"32854",-87,-2
"32855",-86,-2
"32856",-85,-2
"32857",-84,-2
"32858",-83,-2
"32859",-82,-2
"32860",-81,-2
"32861",-80,-2
"32862",-79,-2
"32863",-78,-2
"32864",-77,-2
"32865",-76,-2
"32866",-75,-2
"32867",-74,-2
"32868",-73,-2
"32869",-72,-2
"32870",-71,-2
"32871",-70,-2
"32872",-69,-2
"32873",-68,-2
"32874",-67,-2
"32875",-66,-2
"32876",-65,-2
"32877",-64,-2
"32878",-63,-2
"32879",-62,-2
"32880",-61,-2
"32881",-60,-2
"32882",-59,-2
"32883",-58,-2
"32884",-57,-2
"32885",-56,-2
"32886",-55,-2
"32887",-54,-2
"32888",-53,-2
"32889",-52,-2
"32890",-51,-2
"32891",-50,-2
"32892",-49,-2
"32893",-48,-2
"32894",-47,-2
"32895",-46,-2
"32896",-45,-2
"32897",-44,-2
"32898",-43,-2
"32899",-42,-2
"32900",-41,-2
"32901",-40,-2
"32902",-39,-2
"32903",-38,-2
"32904",-37,-2
"32905",-36,-2
"32906",-35,-2
"32907",-34,-2
"32908",-33,-2
"32909",-32,-2
"32910",-31,-2
"32911",-30,-2
"32912",-29,-2
"32913",-28,-2
"32914",-27,-2
"32915",-26,-2
"32916",-25,-2
"32917",-24,-2
"32918",-23,-2
"32919",-22,-2
"32920",-21,-2
"32921",-20,-2
"32922",-19,-2
"32923",-18,-2
"32924",-17,-2
"32925",-16,-2
"32926",-15,-2
"32927",-14,-2
"32928",-13,-2
"32929",-12,-2
"32930",-11,-2
"32931",-10,-2
"32932",-9,-2
"32933",-8,-2
"32934",-7,-2
"32935",-6,-2
"32936",-5,-2
"32937",-4,-2
"32938",-3,-2
"32939",-2,-2
"32940",-1,-2
"32941",0,-2
"32942",1,-2
"32943",2,-2
"32944",3,-2
"32945",4,-2
"32946",5,-2
"32947",6,-2
"32948",7,-2
"32949",8,-2
"32950",9,-2
"32951",10,-2
"32952",11,-2
"32953",12,-2
"32954",13,-2
"32955",14,-2
"32956",15,-2
"32957",16,-2
"32958",17,-2
"32959",18,-2
"32960",19,-2
"32961",20,-2
"32962",21,-2
"32963",22,-2
"32964",23,-2
"32965",24,-2
"32966",25,-2
"32967",26,-2
"32968",27,-2
"32969",28,-2
"32970",29,-2
"32971",30,-2
"32972",31,-2
"32973",32,-2
"32974",33,-2
"32975",34,-2
"32976",35,-2
"32977",36,-2
"32978",37,-2
"32979",38,-2
"32980",39,-2
"32981",40,-2
"32982",41,-2
"32983",42,-2
"32984",43,-2
"32985",44,-2
"32986",45,-2
"32987",46,-2
"32988",47,-2
"32989",48,-2
"32990",49,-2
"32991",50,-2
"32992",51,-2
"32993",52,-2
"32994",53,-2
"32995",54,-2
"32996",55,-2
"32997",56,-2
"32998",57,-2
"32999",58,-2
"33000",59,-2
"33001",60,-2
"33002",61,-2
"33003",62,-2
"33004",63,-2
"33005",64,-2
"33006",65,-2
"33007",66,-2
"33008",67,-2
"33009",68,-2
"33010",69,-2
"33011",70,-2
"33012",71,-2
"33013",72,-2
"33014",73,-2
"33015",74,-2
"33016",75,-2
"33017",76,-2
"33018",77,-2
"33019",78,-2
"33020",79,-2
"33021",80,-2
"33022",81,-2
"33023",82,-2
"33024",83,-2
"33025",84,-2
"33026",85,-2
"33027",86,-2
"33028",87,-2
"33029",88,-2
"33030",89,-2
"33031",90,-2
"33032",91,-2
"33033",92,-2
"33034",93,-2
"33035",94,-2
"33036",95,-2
"33037",96,-2
"33038",97,-2
"33039",98,-2
"33040",99,-2
"33041",100,-2
"33042",101,-2
"33043",102,-2
"33044",103,-2
"33045",104,-2
"33046",105,-2
"33047",106,-2
"33048",107,-2
"33049",108,-2
"33050",109,-2
"33051",110,-2
"33052",111,-2
"33053",112,-2
"33054",113,-2
"33055",114,-2
"33056",115,-2
"33057",116,-2
"33058",117,-2
"33059",118,-2
"33060",119,-2
"33061",120,-2
"33062",121,-2
"33063",122,-2
"33064",123,-2
"33065",124,-2
"33066",125,-2
"33067",126,-2
"33068",127,-2
"33069",128,-2
"33070",129,-2
"33071",130,-2
"33072",131,-2
"33073",132,-2
"33074",133,-2
"33075",134,-2
"33076",135,-2
"33077",136,-2
"33078",137,-2
"33079",138,-2
"33080",139,-2
"33081",140,-2
"33082",141,-2
"33083",142,-2
"33084",143,-2
"33085",144,-2
"33086",145,-2
"33087",146,-2
"33088",147,-2
"33089",148,-2
"33090",149,-2
"33091",150,-2
"33092",151,-2
"33093",152,-2
"33094",153,-2
"33095",154,-2
"33096",155,-2
"33097",156,-2
"33098",157,-2
"33099",158,-2
"33100",159,-2
"33101",160,-2
"33102",161,-2
"33103",162,-2
"33104",163,-2
"33105",164,-2
"33106",165,-2
"33107",166,-2
"33108",167,-2
"33109",168,-2
"33110",169,-2
"33111",170,-2
"33112",171,-2
"33113",172,-2
"33114",173,-2
"33115",174,-2
"33116",175,-2
"33117",176,-2
"33118",177,-2
"33119",178,-2
"33120",179,-2
"33121",-180,-3
"33122",-179,-3
"33123",-178,-3
"33124",-177,-3
"33125",-176,-3
"33126",-175,-3
"33127",-174,-3
"33128",-173,-3
"33129",-172,-3
"33130",-171,-3
"33131",-170,-3
"33132",-169,-3
"33133",-168,-3
"33134",-167,-3
"33135",-166,-3
"33136",-165,-3
"33137",-164,-3
"33138",-163,-3
"33139",-162,-3
"33140",-161,-3
"33141",-160,-3
"33142",-159,-3
"33143",-158,-3
"33144",-157,-3
"33145",-156,-3
"33146",-155,-3
"33147",-154,-3
"33148",-153,-3
"33149",-152,-3
"33150",-151,-3
"33151",-150,-3
"33152",-149,-3
"33153",-148,-3
"33154",-147,-3
"33155",-146,-3
"33156",-145,-3
"33157",-144,-3
"33158",-143,-3
"33159",-142,-3
"33160",-141,-3
"33161",-140,-3
"33162",-139,-3
"33163",-138,-3
"33164",-137,-3
"33165",-136,-3
"33166",-135,-3
"33167",-134,-3
"33168",-133,-3
"33169",-132,-3
"33170",-131,-3
"33171",-130,-3
"33172",-129,-3
"33173",-128,-3
"33174",-127,-3
"33175",-126,-3
"33176",-125,-3
"33177",-124,-3
"33178",-123,-3
"33179",-122,-3
"33180",-121,-3
"33181",-120,-3
"33182",-119,-3
"33183",-118,-3
"33184",-117,-3
"33185",-116,-3
"33186",-115,-3
"33187",-114,-3
"33188",-113,-3
"33189",-112,-3
"33190",-111,-3
"33191",-110,-3
"33192",-109,-3
"33193",-108,-3
"33194",-107,-3
"33195",-106,-3
"33196",-105,-3
"33197",-104,-3
"33198",-103,-3
"33199",-102,-3
"33200",-101,-3
"33201",-100,-3
"33202",-99,-3
"33203",-98,-3
"33204",-97,-3
"33205",-96,-3
"33206",-95,-3
"33207",-94,-3
"33208",-93,-3
"33209",-92,-3
"33210",-91,-3
"33211",-90,-3
"33212",-89,-3
"33213",-88,-3
"33214",-87,-3
"33215",-86,-3
"33216",-85,-3
"33217",-84,-3
"33218",-83,-3
"33219",-82,-3
"33220",-81,-3
"33221",-80,-3
"33222",-79,-3
"33223",-78,-3
"33224",-77,-3
"33225",-76,-3
"33226",-75,-3
"33227",-74,-3
"33228",-73,-3
"33229",-72,-3
"33230",-71,-3
"33231",-70,-3
"33232",-69,-3
"33233",-68,-3
"33234",-67,-3
"33235",-66,-3
"33236",-65,-3
"33237",-64,-3
"33238",-63,-3
"33239",-62,-3
"33240",-61,-3
"33241",-60,-3
"33242",-59,-3
"33243",-58,-3
"33244",-57,-3
"33245",-56,-3
"33246",-55,-3
"33247",-54,-3
"33248",-53,-3
"33249",-52,-3
"33250",-51,-3
"33251",-50,-3
"33252",-49,-3
"33253",-48,-3
"33254",-47,-3
"33255",-46,-3
"33256",-45,-3
"33257",-44,-3
"33258",-43,-3
"33259",-42,-3
"33260",-41,-3
"33261",-40,-3
"33262",-39,-3
"33263",-38,-3
"33264",-37,-3
"33265",-36,-3
"33266",-35,-3
"33267",-34,-3
"33268",-33,-3
"33269",-32,-3
"33270",-31,-3
"33271",-30,-3
"33272",-29,-3
"33273",-28,-3
"33274",-27,-3
"33275",-26,-3
"33276",-25,-3
"33277",-24,-3
"33278",-23,-3
"33279",-22,-3
"33280",-21,-3
"33281",-20,-3
"33282",-19,-3
"33283",-18,-3
"33284",-17,-3
"33285",-16,-3
"33286",-15,-3
"33287",-14,-3
"33288",-13,-3
"33289",-12,-3
"33290",-11,-3
"33291",-10,-3
"33292",-9,-3
"33293",-8,-3
"33294",-7,-3
"33295",-6,-3
"33296",-5,-3
"33297",-4,-3
"33298",-3,-3
"33299",-2,-3
"33300",-1,-3
"33301",0,-3
"33302",1,-3
"33303",2,-3
"33304",3,-3
"33305",4,-3
"33306",5,-3
"33307",6,-3
"33308",7,-3
"33309",8,-3
"33310",9,-3
"33311",10,-3
"33312",11,-3
"33313",12,-3
"33314",13,-3
"33315",14,-3
"33316",15,-3
"33317",16,-3
"33318",17,-3
"33319",18,-3
"33320",19,-3
"33321",20,-3
"33322",21,-3
"33323",22,-3
"33324",23,-3
"33325",24,-3
"33326",25,-3
"33327",26,-3
"33328",27,-3
"33329",28,-3
"33330",29,-3
"33331",30,-3
"33332",31,-3
"33333",32,-3
"33334",33,-3
"33335",34,-3
"33336",35,-3
"33337",36,-3
"33338",37,-3
"33339",38,-3
"33340",39,-3
"33341",40,-3
"33342",41,-3
"33343",42,-3
"33344",43,-3
"33345",44,-3
"33346",45,-3
"33347",46,-3
"33348",47,-3
"33349",48,-3
"33350",49,-3
"33351",50,-3
"33352",51,-3
"33353",52,-3
"33354",53,-3
"33355",54,-3
"33356",55,-3
"33357",56,-3
"33358",57,-3
"33359",58,-3
"33360",59,-3
"33361",60,-3
"33362",61,-3
"33363",62,-3
"33364",63,-3
"33365",64,-3
"33366",65,-3
"33367",66,-3
"33368",67,-3
"33369",68,-3
"33370",69,-3
"33371",70,-3
"33372",71,-3
"33373",72,-3
"33374",73,-3
"33375",74,-3
"33376",75,-3
"33377",76,-3
"33378",77,-3
